c_elementvalue_id;ad_client_id;ad_org_id;isactive;created;createdby;updated;updatedby;value;name;description;accounttype;accountsign;isdoccontrolled;c_element_id;issummary;validfrom;validto;postactual;postbudget;postencumbrance;poststatistical;isbankaccount;c_bankaccount_id;isforeigncurrency;c_currency_id;showelement;showvaluecond;elementlevel;nomanualacct;datevuseauto
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2521;Vorsteuer gem. § 19 (1b) UStG;Vorsteuer gem. § 19 (1b) UStG;A;N;N;D871D9715A904125974B545FC0FF0944;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2522;Vorsteuer EU (ausl.UVA);Vorsteuer EU (ausl.UVA);A;N;N;D871D9715A904125974B545FC0FF0945;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2523;Vorsteuer gem. § 19 (1) d UStG;Vorsteuer gem. § 19 (1) d UStG;A;N;N;D871D9715A904125974B545FC0FF0946;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2524;Vosteuer AA;Vosteuer AA;A;N;N;D871D9715A904125974B545FC0FF0947;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2526;Vorsteuerberichtigungskonto;Vorsteuerberichtigungskonto;A;N;N;D871D9715A904125974B545FC0FF0948;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2528;Vorsteuern Steuerschuldverh.;Vorsteuern Steuerschuldverh.;A;N;N;D871D9715A904125974B545FC0FF0949;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2529;Sondervorauszahlungen;Sondervorauszahlungen;A;N;N;D871D9715A904125974B545FC0FF0950;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2530;Forderungen Lohnsteuer;Forderungen Lohnsteuer;A;N;N;D871D9715A904125974B545FC0FF0951;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2540;Forderungen DB und DZ;Forderungen DB und DZ;A;N;N;D871D9715A904125974B545FC0FF0952;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2550;Forderungen Gemeindeabgaben;Forderungen Gemeindeabgaben;A;N;N;D871D9715A904125974B545FC0FF0953;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2560;Forderungen Sozialversicherung;Forderungen Sozialversicherung;A;N;N;D871D9715A904125974B545FC0FF0954;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2570;Forderungen a.d.Abgabenverr.ü.1 J.;Forderungen a.d.Abgabenverr.ü.1 J.;A;N;N;D871D9715A904125974B545FC0FF0955;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2600;Eigene Anteile;Eigene Anteile;A;N;N;D871D9715A904125974B545FC0FF0956;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2609;Wertberichtigungen eigene Anteile;Wertberichtigungen eigene Anteile;A;N;N;D871D9715A904125974B545FC0FF0957;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2610;Anteile an verb. Unternehmen;Anteile an verb. Unternehmen;A;N;N;D871D9715A904125974B545FC0FF0958;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2619;Wertberichtigungen Ant.an verb.U.;Wertberichtigungen Ant.an verb.U.;A;N;N;D871D9715A904125974B545FC0FF0959;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2620;Sonstige Anteile;Sonstige Anteile;A;N;N;D871D9715A904125974B545FC0FF0960;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2629;Wertberichtigungen sonstige Anteile;Wertberichtigungen sonstige Anteile;A;N;N;D871D9715A904125974B545FC0FF0961;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2630;Finanzwechsel;Finanzwechsel;A;N;N;D871D9715A904125974B545FC0FF0962;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2639;Wertberichtigungen Finanzwechsel;Wertberichtigungen Finanzwechsel;A;N;N;D871D9715A904125974B545FC0FF0963;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2640;Zins- und Dividendenscheine;Zins- und Dividendenscheine;A;N;N;D871D9715A904125974B545FC0FF0964;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2649;Wertbericht.Zins-u.Dividendenschein;Wertbericht.Zins-u.Dividendenschein;A;N;N;D871D9715A904125974B545FC0FF0965;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2650;Festverzinsliche Wertpapiere;Festverzinsliche Wertpapiere;A;N;N;D871D9715A904125974B545FC0FF0966;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2659;Wertberichtigungen festverz.Wertp.;Wertberichtigungen festverz.Wertp.;A;N;N;D871D9715A904125974B545FC0FF0967;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2660;Aktien;Aktien;A;N;N;D871D9715A904125974B545FC0FF0968;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2669;Wertberichtigungen Aktien;Wertberichtigungen Aktien;A;N;N;D871D9715A904125974B545FC0FF0969;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2670;Sonstige Wertpapiere;Sonstige Wertpapiere;A;N;N;D871D9715A904125974B545FC0FF0970;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2690;Wertberichtigungen sonst.Wertpapier;Wertberichtigungen sonst.Wertpapier;A;N;N;D871D9715A904125974B545FC0FF0971;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2700;Kassa;Kassa;A;N;N;D871D9715A904125974B545FC0FF0972;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2729;Wertberichtigungen Kassa;Wertberichtigungen Kassa;A;N;N;D871D9715A904125974B545FC0FF0973;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2730;Brief- und Stempelmarken;Brief- und Stempelmarken;A;N;N;D871D9715A904125974B545FC0FF0974;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2749;Wertbericht.Brief-u.Stempelmarken;Wertbericht.Brief-u.Stempelmarken;A;N;N;D871D9715A904125974B545FC0FF0975;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2750;Valuten;Valuten;A;N;N;D871D9715A904125974B545FC0FF0976;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2770;Verr. Bankomat;Verr. Bankomat;A;N;N;D871D9715A904125974B545FC0FF0977;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2771;Verr. Gutscheine;Verr. Gutscheine;A;N;N;D871D9715A904125974B545FC0FF0978;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2772;.;.;A;N;N;D871D9715A904125974B545FC0FF0979;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2779;Wertberichtigungen Valuten;Wertberichtigungen Valuten;A;N;N;D871D9715A904125974B545FC0FF0980;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2780;Schecks;Schecks;A;N;N;D871D9715A904125974B545FC0FF0981;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2799;Wertberichtigungen Schecks;Wertberichtigungen Schecks;A;N;N;D871D9715A904125974B545FC0FF0982;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2800;Sparkassenkonto;Sparkassenkonto;A;N;N;D871D9715A904125974B545FC0FF0983;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2801;Erste Bank 826-412-528/02;Erste Bank 826-412-528/02;A;N;N;D871D9715A904125974B545FC0FF0984;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2809;Wertberichtigungen Sparkasse;Wertberichtigungen Sparkasse;A;N;N;D871D9715A904125974B545FC0FF0985;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2810;Volksbankkonten;Volksbankkonten;A;N;N;D871D9715A904125974B545FC0FF0986;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2819;Wertberichtigungen Volksbank;Wertberichtigungen Volksbank;A;N;N;D871D9715A904125974B545FC0FF0987;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2820;Länderbankkonten;Länderbankkonten;A;N;N;D871D9715A904125974B545FC0FF0988;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2829;Wertberichtigungen Länderbank;Wertberichtigungen Länderbank;A;N;N;D871D9715A904125974B545FC0FF0989;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2830;CA.Bv.-Konten;CA.Bv.-Konten;A;N;N;D871D9715A904125974B545FC0FF0990;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2839;Wertberichtigungen CA;Wertberichtigungen CA;A;N;N;D871D9715A904125974B545FC0FF0991;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2840;Raiffeisenbankkonten;Raiffeisenbankkonten;A;N;N;D871D9715A904125974B545FC0FF0992;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2849;Wertberichtigungen Raika;Wertberichtigungen Raika;A;N;N;D871D9715A904125974B545FC0FF0993;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2850;Bawag-Konten;Bawag-Konten;A;N;N;D871D9715A904125974B545FC0FF0994;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2859;Wertberichtigungen BAWAG;Wertberichtigungen BAWAG;A;N;N;D871D9715A904125974B545FC0FF0995;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2860;Andere Bankkonten;Andere Bankkonten;A;N;N;D871D9715A904125974B545FC0FF0996;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2869;Wertberichtigungen andere Banken;Wertberichtigungen andere Banken;A;N;N;D871D9715A904125974B545FC0FF0997;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2870;Betriebssparbücher;Betriebssparbücher;A;N;N;D871D9715A904125974B545FC0FF0998;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2879;Wertberichtigungen Sparbücher;Wertberichtigungen Sparbücher;A;N;N;D871D9715A904125974B545FC0FF0999;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2880;Festgeldkonten;Festgeldkonten;A;N;N;D871D9715A904125974B545FC0FF1000;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2899;Wertberichtigungen Festgeldkonten;Wertberichtigungen Festgeldkonten;A;N;N;D871D9715A904125974B545FC0FF1001;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2900;Aktive Rechn.abgrenz.b.1 J.;Aktive Rechn.abgrenz.b.1 J.;A;N;N;D871D9715A904125974B545FC0FF1002;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2940;Aktive Rechn.abgrenz.ü.1 J.;Aktive Rechn.abgrenz.ü.1 J.;A;N;N;D871D9715A904125974B545FC0FF1003;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2950;Disagio u.Geldbeschaffungskost;Disagio u.Geldbeschaffungskost;A;N;N;D871D9715A904125974B545FC0FF1004;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2960;Unterschiedsbetr.zur geb.Pens.Rst.;Unterschiedsbetr.zur geb.Pens.Rst.;A;N;N;D871D9715A904125974B545FC0FF1005;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2970;Untersch.Betr.gem.A.XII Pens.ka.ges;Untersch.Betr.gem.A.XII Pens.ka.ges;A;N;N;D871D9715A904125974B545FC0FF1006;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2980;Steuerabgrenzg.b.1 J;Steuerabgrenzg.b.1 J;A;N;N;D871D9715A904125974B545FC0FF1007;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;2990;Steuerabgrenzg.ü.1 J.;Steuerabgrenzg.ü.1 J.;A;N;N;D871D9715A904125974B545FC0FF1008;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3000;RSt. Abfertigungen;RSt. Abfertigungen;L;N;N;D871D9715A904125974B545FC0FF1009;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3010;RSt.Pensionen;RSt.Pensionen;L;N;N;D871D9715A904125974B545FC0FF1010;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3020;Körperschaftsteuerrückstellung;Körperschaftsteuerrückstellung;L;N;N;D871D9715A904125974B545FC0FF1011;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3030;RSt.f. sonstige Steuern u. Abgaben;RSt.f. sonstige Steuern u. Abgaben;L;N;N;D871D9715A904125974B545FC0FF1012;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3040;Rückstellungen b. 1 J.;Rückstellungen b. 1 J.;L;N;N;D871D9715A904125974B545FC0FF1013;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3045;Rückstellungen 1-5 J.;Rückstellungen 1-5 J.;L;N;N;D871D9715A904125974B545FC0FF1014;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3050;Rückstellungen ü. 5 J.;Rückstellungen ü. 5 J.;L;N;N;D871D9715A904125974B545FC0FF1015;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3060;Garantierückstellung b. 1 J.;Garantierückstellung b. 1 J.;L;N;N;D871D9715A904125974B545FC0FF1016;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3065;Garantierückstellung 1-5 J.;Garantierückstellung 1-5 J.;L;N;N;D871D9715A904125974B545FC0FF1017;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3070;Sonstige Rückstellungen kurzfristig;Sonstige Rückstellungen kurzfristig;L;N;N;D871D9715A904125974B545FC0FF1018;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3072;Rückstellung sonstige;Rückstellung sonstige;L;N;N;D871D9715A904125974B545FC0FF1019;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3080;Sonstige Rückstellungen langfristig;Sonstige Rückstellungen langfristig;L;N;N;D871D9715A904125974B545FC0FF1020;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3090;Rückstellung für Jubiläumsgeld;Rückstellung für Jubiläumsgeld;L;N;N;D871D9715A904125974B545FC0FF1021;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3100;Sonst. Schuldverschreib.b. 1 J.;Sonst. Schuldverschreib.b. 1 J.;L;N;N;D871D9715A904125974B545FC0FF1022;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3102;Sonst. Schuldverschreib. 1-5 J.;Sonst. Schuldverschreib. 1-5 J.;L;N;N;D871D9715A904125974B545FC0FF1023;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3104;Sonst. Schuldverschreib.ü. 5 J.;Sonst. Schuldverschreib.ü. 5 J.;L;N;N;D871D9715A904125974B545FC0FF1024;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3105;Wandelschuldverschreib.b. 1 J.;Wandelschuldverschreib.b. 1 J.;L;N;N;D871D9715A904125974B545FC0FF1025;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3107;Wandelschuldverschreib. 1-5 J.;Wandelschuldverschreib. 1-5 J.;L;N;N;D871D9715A904125974B545FC0FF1026;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3109;Wandelschuldverschreib.ü. 5 J.;Wandelschuldverschreib.ü. 5 J.;L;N;N;D871D9715A904125974B545FC0FF1027;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3110;Sparkassen-Kredit;Sparkassen-Kredit;L;N;N;D871D9715A904125974B545FC0FF1028;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3120;Volksbank-Kredit;Volksbank-Kredit;L;N;N;D871D9715A904125974B545FC0FF1029;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3130;Bank-Austria-Kredit;Bank-Austria-Kredit;L;N;N;D871D9715A904125974B545FC0FF1030;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3140;CA-Bankverein-Kredit;CA-Bankverein-Kredit;L;N;N;D871D9715A904125974B545FC0FF1031;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
;C726FEC915A54A0995C568555DA5BB3C;0;Y;2016-10-11 17:43:25.597216;100;2016-10-11 17:43:25.597216;100;3150;Raiffeisenbank-Kredit;Raiffeisenbank-Kredit;L;N;N;D871D9715A904125974B545FC0FF1032;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
